486 521 76
626 234 209
550 13 69
140 334 393
711 710 912
365 850 246
645 581 136
798 476 526
597 979 149
314 252 290
685 528 679
750 534 855
733 164 169
621 392 893
446 972 436
736 292 861
682 46 840
261 220 85
71 388 799
452 483 753
935 212 299
762 773 746
631 632 622
6 509 5
459 120 155
927 489 318
211 511 750
766 514 132
681 152 348
59 347 642
576 753 777
650 984 892
71 177 799
955 848 475
510 12 789
762 24 593
670 573 874
755 646 421
759 357 331
333 511 490
642 844 807
948 502 208
506 214 273
946 865 653
668 633 559
446 544 138
944 510 44
711 937 455
17 980 33
291 793 668
128 881 51
643 544 215
628 170 369
715 575 854
481 110 779
357 735 781
897 666 677
462 304 770
537 996 152
959 972 728
435 293 335
709 608 719
507 189 401
768 901 735
367 51 240
536 121 774
647 135 645
387 553 408
580 754 971
181 778 245
582 217 442
688 720 413
912 327 554
435 581 149
994 649 93
823 740 697
298 664 578
859 332 784
580 900 800
4 987 916
980 370 23
60 808 929
817 12 985
120 362 226
780 191 193
432 605 658
406 491 709
404 304 815
492 373 983
127 714 485
567 69 710
932 109 967
774 345 981
392 432 671
658 200 990
344 770 720
435 207 246
574 799 673
280 825 453
348 440 445
735 498 593
20 788 411
18 887 963
430 189 12
585 524 952
741 950 965
911 749 544
823 800 402
178 476 140
869 594 496
437 826 245
634 857 589
747 257 7
389 795 618
795 780 880
974 635 884
674 879 215
503 32 368
501 863 922
134 504 368
170 200 288
645 483 552
60 364 11
67 262 245
329 101 281
575 361 471
40 124 590
862 548 598
862 726 156
97 229 41
427 547 303
380 258 42
678 872 796
218 427 371
794 497 317
38 335 934
958 132 741
169 70 429
796 39 581
163 292 797
278 892 404
305 566 985
882 341 501
989 292 506
801 496 718
112 647 370
32 946 926
67 675 718
516 136 732
365 511 563
394 777 457
519 18 290
153 7 404
92 844 318
831 976 467
36 200 508
513 618 100
234 539 58
386 259 688
71 247 730
668 59 64
156 926 453
407 657 326
326 356 287
914 73 123
614 304 95
988 53 661
297 194 416
577 14 881
976 170 28
366 224 187
736 476 677
274 881 932
193 204 0
408 231 92
246 466 989
815 80 10
597 239 465
904 650 9
811 935 680
908 990 427
706 186 448
629 949 668
154 961 824
222 154 798
119 783 580
92 338 796
533 267 187
727 578 129
957 793 79
937 112 749
35 394 601
415 18 348
726 737 476
515 795 362
301 607 603
900 907 96
533 1 426
325 11 405
733 411 610
350 44 508
674 150 505
455 829 218
979 33 777
802 858 129
548 707 786
166 153 663
911 272 361
781 41 43
628 308 672
443 477 199
147 16 118
786 862 198
645 406 808
90 844 477
606 708 83
835 299 478
758 99 533
167 372 606
877 70 666
141 272 847
331 440 578
101 544 197
15 178 289
66 966 448
764 432 547
619 543 91
355 57 617
200 325 910
530 261 146
901 965 885
426 117 900
195 845 816
492 620 685
852 166 23
787 944 656
313 621 113
532 560 900
210 483 651
861 744 914
396 550 589
255 783 254
483 837 716
543 747 110
521 370 188
899 409 65
793 64 330
667 954 155
995 628 560
418 411 882
372 424 822
123 819 873
591 590 56
49 988 647
494 899 123
19 846 340
80 698 376
281 127 595
