177 168 837
7 525 617
33 741 997
896 683 368
549 510 992
317 49 427
173 727 86
864 847 625
158 555 722
866 905 550
499 764 904
605 3 177
28 799 267
21 675 195
468 340 273
236 955 451
834 641 980
771 125 184
216 116 904
98 829 782
889 850 158
225 621 495
434 895 808
185 605 234
830 153 380
929 317 278
420 217 344
465 571 622
543 481 710
661 132 120
445 667 151
246 550 525
453 828 972
409 693 221
714 67 929
368 126 310
340 804 33
525 234 64
47 375 89
835 688 466
409 348 40
564 40 97
386 463 815
242 739 613
650 941 915
989 960 713
373 924 500
869 794 726
275 268 291
945 624 23
856 477 112
179 610 278
708 957 151
802 275 377
302 765 48
798 294 128
944 829 678
33 563 680
173 893 139
832 980 583
255 460 176
191 666 552
198 887 664
849 987 708
416 836 946
115 15 438
721 251 432
507 82 618
572 821 556
325 364 560
682 337 693
949 292 499
313 603 126
171 931 630
708 536 667
176 802 72
997 536 468
823 108 709
696 473 411
807 601 327
273 98 364
975 378 159
846 631 302
411 360 983
488 311 308
80 653 542
119 333 908
638 879 112
337 493 495
602 803 69
807 26 988
957 469 680
390 76 439
115 429 592
469 955 186
801 436 460
152 204 742
939 661 1
216 493 147
149 123 699
622 224 484
693 184 620
565 529 51
545 993 421
251 887 262
680 879 124
327 112 852
392 460 412
845 338 270
62 817 186
727 891 38
502 17 40
126 295 210
138 35 580
542 704 645
25 665 98
415 79 180
101 601 329
402 510 972
923 962 859
658 737 182
873 186 421
812 450 664
479 443 8
50 175 980
971 509 919
535 906 297
261 839 356
811 622 366
532 383 952
834 80 962
894 308 639
580 682 876
699 261 951
914 994 335
103 943 307
680 985 113
933 757 157
852 670 726
34 708 217
803 548 906
584 105 470
384 381 936
119 152 310
245 448 284
261 234 204
146 886 824
458 92 197
188 809 159
418 338 674
595 492 940
408 960 13
554 18 840
48 334 897
290 922 578
95 684 300
247 366 678
720 268 617
758 93 545
135 88 433
777 708 503
984 924 332
108 58 196
154 79 545
121 248 943
140 341 792
620 61 610
605 130 909
8 965 230
945 283 432
698 882 465
96 427 880
582 493 766
198 60 529
776 55 311
80 937 564
105 454 799
638 977 425
779 856 810
554 956 930
599 143 571
428 257 569
420 376 450
476 10 900
663 895 884
673 157 541
334 688 617
686 252 248
352 927 919
905 268 494
170 429 946
543 633 528
305 188 436
260 145 615
390 158 457
4 281 863
69 493 588
168 861 224
575 377 351
680 755 475
278 272 588
905 964 530
169 863 538
314 307 760
365 667 172
55 819 40
441 174 691
119 596 595
699 569 868
31 658 775
909 325 942
999 421 917
650 316 273
373 114 981
788 791 644
114 308 405
373 146 323
111 173 99
983 295 818
987 49 104
584 231 255
658 499 79
461 66 649
735 204 27
299 801 346
618 189 366
602 600 343
489 470 318
753 791 226
697 609 830
208 68 786
682 317 767
846 484 241
492 442 993
910 449 763
889 890 267
221 17 840
162 748 176
105 681 185
256 442 962
747 832 551
819 555 734
949 654 878
64 914 956
755 182 600
658 4 293
674 781 419
276 995 438
298 887 454
560 505 800
757 217 78
860 240 288
780 333 954
463 366 377
699 612 641
260 60 622
250 342 983
552 294 302
605 586 464
313 881 622
485 464 647
25 750 212
802 730 923
812 683 71
77 114 768
989 469 39
872 573 365
170 239 580
574 907 244
756 736 61
531 635 941
870 350 538
999 236 606
722 880 408
384 574 608
445 691 97
228 833 679
450 714 580
19 40 917
935 181 470
190 461 605
586 910 82
471 158 320
661 332 736
459 748 273
142 943 241
108 608 981
875 393 398
871 297 189
106 238 162
51 59 362
792 761 868
396 13 277
750 588 398
684 465 157
940 399 743
169 651 484
28 435 129
296 965 329
162 829 890
311 231 332
42 519 696
154 817 972
455 263 274
466 796 86
451 232 286
110 466 443
15 854 959
118 641 198
629 921 529
84 79 10
499 482 607
608 155 111
628 297 942
303 755 62
564 771 640
76 93 478
179 954 550
747 595 208
773 960 886
831 944 806
993 773 291
702 711 949
558 32 683
337 554 442
249 468 542
573 134 714
437 24 559
932 396 170
899 68 528
626 989 392
828 931 146
937 56 969
953 856 950
372 391 8
884 434 472
378 149 843
545 318 664
989 409 951
575 244 639
988 923 894
565 188 466
960 399 507
249 445 244
59 763 36
834 264 572
918 536 466
178 400 764
516 25 643
734 229 836
77 50 84
786 705 714
394 195 270
434 938 632
897 372 336
359 556 489
989 883 953
230 969 920
745 211 626
704 84 427
426 907 678
357 309 720
760 104 824
167 264 124
634 889 21
901 756 313
388 536 375
571 478 534
269 97 582
481 212 870
888 930 983
905 730 205
743 549 876
113 422 197
309 410 198
440 657 67
470 443 568
263 384 744
372 498 25
727 954 938
855 745 758
813 101 830
470 489 790
665 912 300
295 521 389
720 97 4
166 833 691
314 441 914
232 196 137
7 933 208
82 749 30
54 638 768
864 364 380
365 277 364
753 263 508
332 708 814
9 16 958
345 390 182
581 66 367
283 980 337
614 839 345
582 532 83
882 513 824
133 90 160
126 473 565
233 321 457
225 172 929
793 741 441
746 516 102
192 234 540
108 965 346
322 182 588
457 505 358
865 865 792
632 344 222
822 227 544
52 120 762
104 152 22
633 593 318
322 867 800
838 784 299
259 177 411
270 851 593
614 192 137
35 328 848
127 17 854
382 475 500
678 211 744
656 455 175
594 717 514
800 110 805
139 426 319
41 817 206
660 227 709
265 355 19
844 841 912
177 436 642
327 862 819
214 741 489
881 251 60
711 390 29
767 491 951
866 36 374
777 273 354
681 630 899
65 311 752
498 287 56
74 480 829
519 773 985
65 754 647
993 724 23
238 499 542
78 738 7
750 336 238
212 458 888
817 95 999
195 728 663
333 703 724
784 307 597
945 647 670
280 225 0
957 441 401
634 256 866
946 127 452
552 335 431
719 333 816
0 933 151
385 725 350
426 223 18
558 84 931
279 662 980
900 822 48
919 371 974
769 838 985
474 748 636
444 955 734
991 259 7
491 374 183
585 701 500
774 372 183
316 565 821
988 696 710
418 904 588
784 321 484
798 903 854
286 569 221
657 677 128
290 886 80
117 848 662
531 609 486
274 428 310
756 960 525
341 26 464
664 709 444
584 594 293
744 157 425
339 190 704
557 351 758
654 336 719
457 989 439
525 451 137
401 449 957
160 403 133
654 405 93
749 90 235
301 825 986
268 784 722
609 696 476
669 766 945
715 968 42
104 384 341
643 46 299
87 309 183
256 974 227
804 217 612
971 681 361
622 152 683
607 84 518
346 946 201
351 817 776
529 85 636
301 675 986
292 632 327
597 247 471
764 791 503
80 243 770
38 738 476
948 61 701
619 278 102
522 55 539
186 879 513
3 394 561
296 204 837
679 872 993
408 964 665
170 131 666
540 722 407
638 751 237
548 458 519
284 755 671
702 338 628
743 503 435
278 946 369
385 896 936
574 709 808
684 404 517
990 512 553
415 131 826
795 767 92
161 641 174
88 968 768
28 745 517
922 308 248
174 695 909
780 584 531
462 690 946
943 924 814
570 101 466
412 681 143
683 729 35
255 902 248
646 395 466
78 902 550
278 643 883
456 530 121
861 796 561
627 608 946
498 772 868
11 957 465
917 554 363
683 554 797
828 940 347
727 108 638
404 527 963
735 144 425
515 92 968
312 603 676
49 745 518
877 483 365
745 833 593
436 775 562
805 466 436
7 199 568
207 946 827
877 366 745
335 43 223
308 810 932
54 880 510
919 829 702
46 751 908
526 660 387
205 655 767
858 249 389
684 786 651
685 30 652
811 29 66
85 724 320
808 814 610
714 242 971
765 906 850
526 439 172
259 162 765
884 649 472
51 451 815
613 616 177
130 584 262
355 541 798
608 684 655
819 384 331
298 996 182
524 295 646
268 196 474
816 917 639
764 679 280
370 931 494
540 218 594
321 725 745
110 882 669
451 132 266
117 203 306
762 854 988
228 437 678
293 257 137
486 180 93
575 209 845
3 12 569
260 194 47
428 107 393
4 433 933
391 557 708
661 477 205
421 504 681
536 643 987
276 859 550
29 0 47
734 894 255
963 335 286
845 156 973
821 28 351
