910 742 833
167 1 545
665 797 597
45 861 123
599 924 887
31 882 888
294 138 883
30 286 128
329 975 31
462 69 180
447 115 18
129 864 715
454 776 804
856 223 235
242 399 953
345 573 421
239 702 832
405 624 288
709 305 521
504 106 622
977 874 508
777 656 359
758 340 943
628 246 744
260 120 928
189 303 753
735 535 83
418 2 745
15 494 545
492 375 195
855 42 93
526 243 367
779 351 657
640 716 136
463 257 894
525 499 213
123 847 419
786 527 661
350 658 915
919 994 697
982 300 61
424 304 294
915 604 477
518 833 665
171 625 932
484 723 845
950 955 190
373 18 140
75 153 486
815 870 516
13 689 272
635 712 992
854 332 657
50 807 714
913 977 871
918 889 330
323 23 387
715 438 610
224 187 708
428 598 35
188 206 498
424 419 667
123 358 168
499 743 748
450 973 574
381 196 740
10 833 761
533 391 745
728 826 104
779 692 612
990 536 1
537 101 469
737 573 718
288 744 216
657 278 147
924 422 166
509 855 609
166 644 382
384 688 519
661 856 761
69 557 807
278 304 124
135 853 682
188 272 976
671 382 678
470 350 621
631 427 974
939 945 102
545 872 537
248 876 571
118 21 779
347 974 219
189 359 340
990 392 322
730 989 0
90 258 402
830 363 282
619 136 799
116 394 905
313 991 524
756 872 673
555 989 299
926 144 434
540 316 68
671 27 775
185 945 722
857 757 495
72 394 843
596 163 645
292 205 326
365 674 458
793 125 504
445 766 985
339 285 876
101 594 794
162 953 541
546 264 161
299 848 167
640 812 758
888 992 744
903 67 259
591 332 206
480 354 199
80 764 430
819 507 668
547 438 932
32 580 302
337 286 602
832 486 896
213 50 953
40 209 935
609 912 43
761 756 354
475 911 56
156 551 777
434 184 943
751 700 826
395 890 427
322 293 603
8 687 2
901 785 736
937 818 100
451 261 55
941 291 747
888 575 173
649 197 286
428 161 709
636 895 45
447 307 683
179 963 955
687 637 249
310 665 856
366 851 236
506 349 629
177 852 255
222 955 680
386 609 662
219 994 500
506 245 977
369 993 925
335 465 34
477 409 977
265 871 695
532 753 16
972 494 674
425 830 158
267 602 741
2 916 949
569 349 855
882 557 743
833 41 369
421 211 592
791 769 137
883 81 294
33 694 657
63 33 854
577 617 908
212 490 829
254 306 391
