999 420 805
166 589 647
434 206 397
77 78 713
607 59 10
411 207 520
220 410 423
553 3 51
994 540 872
607 654 973
782 166 188
679 527 476
309 47 351
724 484 543
953 95 424
642 825 144
82 274 294
823 432 681
880 529 639
174 828 719
373 223 236
370 196 709
121 811 151
409 149 92
121 466 712
604 926 636
93 949 564
514 812 876
789 288 913
602 651 370
768 447 940
310 88 791
952 822 142
516 253 554
828 182 340
190 527 756
412 242 491
357 977 347
715 391 583
311 85 178
821 819 872
8 427 297
597 350 850
528 837 925
655 732 764
361 777 174
684 700 259
254 549 310
406 561 659
826 859 378
184 97 390
725 429 0
340 21 676
154 550 28
594 123 334
12 541 905
377 778 179
31 262 733
746 707 334
342 685 545
199 717 590
23 686 58
934 407 996
25 962 618
60 386 684
874 336 135
883 612 963
370 212 627
21 407 233
874 818 210
240 945 164
949 248 710
486 575 719
7 925 861
373 333 92
205 529 523
925 824 0
297 895 165
629 324 928
117 597 270
16 655 121
622 257 64
960 528 993
578 110 750
870 36 537
635 864 158
462 428 76
270 589 229
608 390 80
863 554 410
27 744 135
253 631 572
816 145 911
56 434 743
410 809 31
248 717 379
371 186 356
331 49 952
275 981 212
206 845 503
797 805 273
428 431 359
913 777 958
408 251 892
99 732 948
631 207 924
758 237 108
335 559 849
40 585 635
557 791 140
493 634 221
50 142 63
172 888 889
789 310 33
540 68 436
764 432 898
941 662 47
670 215 838
981 396 91
224 239 604
932 735 910
632 837 674
206 49 708
930 594 407
720 519 228
573 652 276
369 452 597
273 495 402
800 724 805
427 85 412
153 425 199
565 514 986
924 10 716
92 545 500
389 163 32
240 804 193
145 69 571
446 317 866
784 637 769
735 44 364
604 63 448
918 295 230
830 811 961
161 865 599
902 711 784
622 885 638
202 472 103
460 750 766
403 98 927
612 597 606
773 221 249
984 834 147
269 979 308
231 96 476
654 632 561
89 777 135
437 44 848
194 373 468
753 162 723
746 910 7
708 382 561
783 808 585
700 334 854
299 609 708
127 237 369
93 850 172
480 112 783
721 490 411
594 723 701
106 739 324
65 971 249
966 76 77
396 680 44
754 126 298
214 851 465
381 998 501
598 846 317
767 69 719
305 162 922
765 843 363
607 351 675
231 518 543
626 815 50
652 314 386
792 209 61
850 754 983
374 216 13
227 49 544
675 363 374
127 562 211
579 696 652
252 565 359
225 366 159
63 411 549
35 643 692
842 69 873
918 438 379
26 274 496
250 760 135
533 534 835
407 323 297
497 736 984
148 180 255
1 11 781
807 117 604
143 688 783
856 316 279
221 522 116
360 544 626
545 10 4
424 164 635
134 427 120
126 46 420
95 439 243
25 359 570
970 364 812
706 63 527
395 150 576
88 540 485
599 999 275
453 488 954
181 524 329
182 988 326
424 564 324
299 145 415
190 20 853
743 431 125
642 72 603
603 675 766
425 419 446
800 242 90
159 383 743
55 74 450
601 193 304
702 881 844
415 422 209
875 43 919
273 675 62
651 601 692
226 646 828
270 954 478
460 296 17
636 456 141
520 277 822
875 332 243
868 287 746
693 745 674
302 517 102
978 255 870
780 36 915
581 459 472
275 311 386
574 881 799
756 747 85
964 643 829
99 121 325
62 876 509
168 745 43
456 667 550
546 263 71
954 426 822
522 395 507
936 229 650
453 194 901
957 81 277
666 466 720
825 731 658
245 913 648
825 815 124
278 572 943
386 617 353
103 566 300
170 544 23
513 854 14
73 28 614
883 901 114
421 544 482
301 325 402
509 468 239
269 470 631
953 547 405
207 422 144
920 871 251
977 763 837
66 834 919
810 384 790
962 252 831
334 346 409
798 139 166
298 778 459
405 90 750
973 97 561
45 367 87
580 771 34
556 426 202
950 447 991
617 912 873
824 889 652
287 715 335
809 898 448
696 113 662
819 557 109
597 981 860
316 273 919
574 767 445
252 660 610
496 291 498
433 509 222
863 218 740
562 736 230
61 640 479
320 466 158
932 759 551
482 53 360
801 970 139
332 510 918
192 701 828
393 529 881
624 856 923
615 389 288
723 140 989
157 369 113
260 424 603
923 608 831
906 629 863
89 433 301
984 75 843
46 484 20
654 214 765
700 157 839
482 718 507
327 843 102
269 936 183
284 848 110
568 439 417
306 368 332
299 748 169
599 657 956
785 853 954
226 339 31
261 584 752
709 647 813
386 227 520
218 783 601
819 486 607
400 661 651
423 825 420
755 685 608
210 912 697
905 497 153
734 701 13
685 686 219
788 829 884
602 377 230
524 843 970
239 474 931
281 475 406
568 86 611
308 539 243
933 443 612
793 103 708
889 707 116
333 526 664
666 19 827
297 90 537
598 411 283
554 816 446
997 205 322
446 387 430
245 326 550
38 947 836
388 526 626
275 111 240
935 334 396
452 599 460
516 579 258
452 860 899
264 821 111
767 396 205
430 710 362
685 6 556
216 849 593
820 758 34
973 206 166
426 939 478
888 616 916
235 562 114
228 341 237
672 701 179
681 779 919
286 286 372
281 965 995
70 287 590
786 952 85
913 145 814
484 86 645
109 484 13
236 234 489
671 910 525
668 724 720
699 412 383
186 95 329
864 149 348
770 484 929
174 835 9
334 580 135
57 555 148
463 900 541
865 343 932
405 341 707
946 24 721
179 56 782
482 1 752
572 676 62
808 785 464
223 39 712
796 442 570
24 836 186
589 898 941
806 633 377
863 826 948
823 866 7
208 773 281
556 207 710
63 794 572
705 662 348
499 520 377
930 920 796
791 904 125
783 195 892
643 737 307
244 503 867
681 636 843
763 908 65
168 475 308
703 167 232
454 505 153
120 736 364
203 725 508
774 289 173
833 810 619
240 231 479
512 351 246
754 522 287
791 461 635
274 375 888
719 717 749
680 259 351
776 455 509
16 237 14
65 518 180
300 544 670
671 204 968
617 397 177
90 819 131
841 879 150
798 472 835
124 834 863
310 235 881
455 249 79
485 75 486
637 871 411
334 96 969
534 920 243
12 74 986
769 924 450
152 579 335
165 552 804
578 30 625
776 49 217
919 99 251
840 453 648
593 644 299
322 187 594
316 500 142
290 166 907
309 693 612
723 41 436
69 416 43
12 91 950
128 911 281
465 877 217
778 25 714
945 595 7
179 557 381
330 622 172
136 237 145
227 437 262
464 307 422
96 543 817
693 551 388
92 541 222
647 50 664
888 242 974
4 986 762
95 508 93
556 436 915
435 847 238
602 122 986
193 550 578
720 182 997
400 507 545
411 623 378
438 916 618
85 880 228
525 749 119
865 513 778
775 873 58
926 189 144
423 536 582
890 546 371
183 617 959
235 395 561
523 477 11
119 411 617
531 145 420
285 917 744
790 528 633
640 668 332
894 694 949
738 712 478
16 270 852
800 563 998
514 842 464
941 738 820
771 512 508
98 840 712
17 668 170
402 356 972
440 769 255
491 932 232
692 323 259
174 793 861
565 655 557
85 2 647
973 971 911
413 115 943
964 182 362
827 988 711
982 573 538
710 865 44
374 491 241
71 205 549
901 631 877
247 403 919
204 831 475
68 643 988
205 337 776
683 742 651
817 92 898
743 32 498
298 734 124
705 635 840
761 758 539
439 268 634
671 461 248
585 65 264
62 731 220
195 430 751
271 680 290
362 343 675
722 53 899
173 565 589
602 362 44
170 623 500
602 619 169
543 568 265
282 530 311
861 945 363
996 828 593
214 305 809
432 566 875
241 364 492
445 193 796
808 383 417
718 599 650
753 268 506
362 304 54
293 284 110
551 44 275
32 782 173
487 327 690
859 210 240
508 872 347
164 882 728
75 26 874
407 786 278
944 909 893
975 824 702
800 631 148
13 256 925
823 512 898
723 207 275
247 943 578
133 808 771
500 865 546
84 685 390
289 503 571
636 947 537
512 935 804
369 888 932
925 89 126
442 566 332
101 875 47
852 348 237
611 870 678
76 723 355
763 275 496
619 468 898
971 309 875
129 820 87
267 155 514
285 986 573
706 568 659
652 336 981
487 866 219
726 329 285
730 316 112
256 835 251
277 241 854
906 396 896
696 496 156
159 40 272
299 98 720
316 383 56
26 928 840
395 4 259
284 718 400
918 123 45
370 513 453
577 214 166
429 768 820
326 23 169
872 862 769
554 676 725
64 622 811
891 862 55
546 897 343
597 823 358
848 419 289
845 227 868
260 92 846
565 199 579
652 521 207
244 509 930
8 572 578
528 498 939
299 801 598
643 44 533
725 893 391
497 927 63
284 465 698
195 679 722
587 937 139
281 676 825
741 30 70
928 7 49
345 95 539
331 561 205
619 899 746
548 259 798
975 339 31
0 595 333
448 674 468
538 878 396
472 119 232
269 769 511
495 613 386
322 370 707
585 260 651
743 600 122
518 884 305
369 358 639
110 602 294
199 743 883
190 713 612
945 102 0
318 963 650
399 828 477
251 821 953
81 540 767
685 409 516
880 337 636
526 538 62
380 751 632
745 829 403
605 16 429
473 232 690
38 227 132
476 651 688
389 329 234
77 22 790
735 548 622
908 640 845
436 252 405
853 525 906
479 437 581
447 535 203
735 398 65
364 214 127
155 473 578
48 835 202
418 785 904
385 830 428
218 693 738
58 127 287
780 424 322
336 642 771
862 275 88
747 795 382
686 118 389
110 73 293
454 626 352
562 186 813
169 752 298
457 382 875
467 616 624
953 657 224
632 832 289
387 578 239
496 251 886
129 79 630
944 491 800
843 175 352
204 359 9
430 450 267
484 908 642
953 821 181
124 351 853
737 981 71
507 208 593
172 0 399
623 77 300
633 998 911
881 403 510
961 499 229
900 553 669
90 566 3
715 575 191
718 835 828
968 315 836
378 712 543
23 171 444
432 993 148
772 186 31
660 378 737
801 261 584
439 124 773
617 679 174
936 356 775
815 896 207
588 875 367
14 446 696
16 296 283
995 885 900
460 336 526
119 581 981
637 546 579
284 886 384
422 974 123
387 203 602
212 412 289
757 267 843
536 347 245
716 651 651
127 735 840
514 985 402
771 418 415
8 378 593
483 700 142
665 446 343
844 930 887
548 348 939
575 108 66
351 831 686
459 854 180
128 673 720
536 754 79
820 659 186
10 822 136
307 456 918
968 518 524
291 585 684
624 960 183
631 879 92
674 533 718
503 62 443
547 236 75
730 768 545
137 407 905
799 339 140
16 508 845
277 954 171
232 734 426
423 194 56
724 805 719
751 153 187
551 187 186
753 145 181
338 294 296
851 433 940
869 935 889
621 828 184
46 389 399
957 244 220
733 139 926
22 168 335
940 828 640
942 975 415
775 785 710
630 781 787
155 716 994
882 260 129
259 231 873
463 795 161
148 801 340
480 188 629
315 209 262
786 239 834
803 331 784
879 321 429
653 528 110
131 191 731
740 826 989
10 95 688
502 10 666
104 379 827
976 855 815
666 792 465
46 637 45
409 351 432
52 541 757
594 814 769
57 47 516
734 966 739
51 405 752
186 279 987
87 725 913
741 707 26
722 756 369
657 419 679
306 267 151
460 521 996
116 343 794
104 965 49
120 255 362
178 802 830
85 497 550
639 452 498
390 910 843
298 288 681
487 563 90
143 454 247
42 222 661
300 393 552
867 160 887
735 2 150
960 664 31
821 272 188
268 505 263
836 336 965
826 925 219
661 1 322
609 140 736
34 694 369
542 372 847
295 63 434
409 752 601
925 270 953
164 652 335
75 515 229
49 482 395
774 203 121
651 662 395
117 31 723
374 293 90
40 59 822
62 963 410
531 235 726
204 391 399
19 146 945
736 52 512
799 741 268
252 498 429
538 427 645
320 630 506
353 699 990
822 319 983
167 576 372
685 423 129
754 152 532
215 797 894
912 812 656
936 120 216
886 195 540
791 701 672
16 454 996
855 543 984
546 268 98
855 141 732
938 396 949
736 900 255
577 813 977
762 373 535
636 340 950
227 169 922
268 268 761
254 74 589
968 719 456
649 803 532
842 708 415
123 852 494
401 844 227
80 525 708
162 659 58
251 988 973
61 930 450
853 71 125
358 408 426
150 837 145
349 635 208
975 962 215
389 506 972
158 177 233
477 871 477
671 724 152
944 334 776
964 581 628
386 995 97
430 671 170
39 461 91
239 179 449
713 581 873
76 389 537
56 788 627
805 932 809
930 496 814
779 196 820
470 305 146
211 598 119
