848 372 892
186 621 535
452 258 154
439 928 661
875 538 298
18 286 100
719 378 243
531 28 715
280 735 911
192 507 261
914 907 533
466 592 450
432 210 254
29 884 119
182 316 830
448 132 530
926 501 236
411 637 872
742 674 939
481 985 355
935 621 246
247 377 323
699 869 966
778 872 901
487 315 528
751 348 851
960 619 256
736 31 788
815 525 157
40 207 264
434 96 875
560 960 254
869 393 346
895 172 591
186 880 347
597 539 179
368 653 3
510 134 872
538 339 609
387 750 62
92 340 56
227 902 762
573 821 783
862 238 467
10 447 857
150 369 586
306 327 703
449 517 237
910 94 694
631 211 571
43 821 490
246 42 673
410 88 129
632 475 347
227 871 950
192 881 30
880 465 87
590 324 23
335 146 385
312 309 769
452 152 640
219 863 160
217 973 460
454 938 481
428 130 579
998 964 296
626 249 556
963 937 785
753 599 712
902 918 320
339 585 800
878 667 162
542 692 595
605 739 82
62 633 774
9 582 878
930 413 621
527 393 331
447 410 82
557 593 73
624 347 297
605 941 608
723 426 760
18 299 675
876 173 883
335 30 510
635 834 408
977 678 184
581 158 540
332 935 802
911 596 270
250 220 619
548 678 617
324 994 912
187 997 430
523 978 229
275 310 723
635 305 559
675 216 201
141 673 274
232 287 837
78 285 744
817 425 50
288 995 780
915 62 417
694 414 841
648 158 543
765 865 772
75 580 407
650 754 583
752 78 350
223 707 858
770 41 414
854 106 535
161 701 707
889 513 944
718 350 530
943 742 838
630 441 870
524 269 158
806 72 672
782 109 34
211 423 590
285 639 933
201 588 679
272 766 395
148 867 231
802 923 420
198 88 962
304 965 269
818 518 127
704 358 468
330 864 572
341 134 135
432 945 105
221 512 105
629 991 968
945 683 351
187 685 407
783 871 1
3 278 920
968 836 430
916 341 60
774 771 829
829 662 131
799 630 876
659 959 826
44 29 282
267 800 610
854 287 150
250 618 20
905 778 284
393 456 791
593 906 549
155 810 126
134 357 89
954 699 338
833 661 943
720 812 760
302 128 908
712 897 55
941 637 364
451 679 863
95 726 446
23 535 577
53 873 350
693 228 936
556 305 270
487 69 364
454 691 933
468 42 384
30 182 36
407 191 883
710 520 399
515 202 967
795 681 383
817 997 192
563 80 199
316 76 906
266 405 210
11 220 51
27 9 836
609 156 318
438 350 563
128 481 179
81 435 106
653 781 162
915 221 133
887 912 974
377 794 550
42 638 354
112 808 531
110 278 210
10 233 188
523 132 891
531 178 332
215 679 69
875 312 145
449 559 955
438 59 727
28 363 646
463 795 76
943 899 668
894 885 215
536 205 914
113 369 396
759 690 999
280 311 438
592 663 943
667 71 894
854 432 920
949 563 683
151 925 487
903 420 666
604 735 203
943 808 133
480 676 157
708 797 473
297 517 505
817 219 262
892 704 422
85 637 881
