800 608 988
516 93 546
2 577 470
979 838 647
296 570 328
221 37 515
280 606 429
109 657 59
129 642 25
720 658 209
354 298 441
474 165 929
515 855 854
538 604 974
555 334 728
997 684 705
205 884 7
596 343 175
959 7 406
112 991 9
134 851 423
955 721 531
451 355 66
251 285 636
682 77 327
611 329 531
77 578 701
196 675 87
232 517 636
668 595 489
775 958 38
231 35 940
383 816 870
340 328 784
608 22 969
749 607 35
665 854 898
293 820 802
380 468 535
174 434 222
66 578 996
823 953 226
78 176 946
602 929 474
756 813 218
70 766 927
793 307 575
361 650 220
180 309 470
909 587 416
356 245 558
356 147 286
700 435 178
868 517 609
54 592 805
480 840 898
398 262 130
607 640 249
558 425 39
774 889 690
37 991 975
855 254 20
791 935 167
607 850 54
800 780 768
255 487 168
403 807 163
951 537 84
135 220 906
537 204 244
236 483 941
642 130 559
58 604 827
575 730 902
91 262 354
492 239 931
228 688 623
394 409 487
868 34 546
903 29 548
322 563 613
280 46 666
795 455 579
851 14 489
635 13 515
254 178 49
943 818 981
551 268 339
41 824 703
560 304 422
23 252 323
956 873 9
732 7 481
213 91 728
893 516 186
290 404 376
136 598 50
787 920 7
624 963 364
367 398 796
814 82 103
703 233 591
619 172 862
76 369 207
711 478 738
675 404 697
149 197 481
698 930 680
100 77 498
38 532 45
659 836 667
415 24 252
949 904 0
208 769 350
259 407 616
678 183 559
631 154 50
182 458 495
764 244 559
512 288 801
145 319 284
701 520 504
147 768 410
15 213 602
748 336 538
380 321 34
308 698 457
748 680 42
26 539 639
121 22 528
220 681 681
423 873 910
579 962 444
822 238 977
135 430 918
70 29 392
445 384 154
675 466 727
432 401 15
366 329 688
261 270 960
567 173 865
526 18 804
9 263 506
568 394 67
391 576 330
188 978 129
695 714 670
209 900 14
757 173 281
529 132 318
192 819 523
758 923 734
958 833 718
458 393 46
167 736 562
999 995 379
53 68 717
919 400 220
982 558 674
513 281 772
948 815 374
577 122 152
720 851 729
976 482 888
684 376 192
157 462 829
832 489 389
821 853 199
903 265 467
118 371 379
550 894 392
627 955 159
629 770 718
446 211 968
78 494 523
519 133 681
672 973 864
130 961 791
88 761 112
778 823 731
280 152 801
305 901 735
542 776 942
122 847 986
440 767 984
826 600 484
274 603 781
688 976 954
88 994 673
481 343 11
601 883 32
814 591 198
23 40 953
751 879 883
205 564 447
954 163 939
735 444 803
648 772 573
679 80 613
668 625 787
522 126 769
448 528 539
360 751 425
993 942 647
