914 991 625
784 345 872
700 757 456
526 263 523
424 53 751
93 324 47
290 676 47
861 225 760
39 429 38
304 793 454
711 990 340
304 409 222
185 958 813
330 872 992
488 374 664
525 400 113
955 901 917
447 823 823
270 585 135
965 322 929
770 3 654
544 145 735
434 744 947
725 177 745
219 159 963
625 494 646
435 947 190
139 158 445
157 594 875
872 440 904
909 124 749
792 417 961
658 906 552
304 208 477
600 468 666
140 515 192
677 48 498
642 74 616
961 814 771
781 189 982
202 313 332
932 138 264
479 616 842
340 517 640
849 34 142
490 110 557
360 70 137
462 985 676
69 360 95
898 499 511
233 804 855
565 830 245
518 86 804
660 998 189
837 431 189
306 507 694
548 933 439
901 62 725
172 583 509
490 107 531
874 597 657
487 896 236
52 170 228
145 263 229
781 905 380
875 604 531
761 77 801
744 418 91
295 504 795
379 79 553
239 561 636
120 57 891
84 127 327
549 830 686
75 437 935
771 379 405
741 70 604
421 992 306
168 462 662
741 570 93
690 785 0
801 906 884
666 91 122
380 553 622
361 344 514
65 740 693
117 880 141
764 235 947
183 291 357
940 808 839
40 748 7
332 784 172
929 522 731
949 673 805
92 943 751
394 493 520
574 420 48
152 402 783
680 267 442
442 162 781
322 321 491
995 479 344
926 370 261
94 473 568
701 978 666
18 354 881
267 358 549
135 928 740
221 341 785
400 841 671
511 679 712
417 477 245
897 96 80
219 671 26
522 820 776
997 187 328
637 186 192
87 594 581
679 573 316
524 999 247
430 271 635
111 176 101
647 661 564
49 667 220
400 153 262
856 607 742
794 322 624
886 918 964
718 977 913
828 953 923
99 13 63
457 149 923
475 955 295
172 645 511
298 374 817
153 793 409
251 914 659
51 433 393
588 57 275
583 230 483
890 390 655
399 777 978
765 362 540
137 338 324
953 222 426
754 311 612
750 618 937
307 175 98
242 772 508
765 233 307
130 408 978
142 994 288
509 535 609
215 788 860
297 647 294
529 887 463
407 128 857
58 346 800
784 590 645
659 187 148
398 990 129
587 478 675
761 223 311
956 557 860
512 685 32
122 293 29
426 235 612
24 316 19
523 649 537
760 294 9
810 847 808
862 687 496
341 702 790
378 146 384
387 304 749
588 774 626
666 868 602
771 858 100
