890 849 456
531 859 536
650 990 173
876 451 17
969 590 321
250 491 608
41 567 778
446 523 506
285 601 557
636 760 831
745 640 879
468 437 299
936 273 100
402 423 652
463 914 661
565 755 522
451 786 916
653 465 494
86 951 586
759 993 483
441 763 587
924 558 401
420 585 331
380 910 695
986 353 993
937 125 122
900 344 465
607 162 64
545 414 205
593 246 300
252 862 398
988 894 965
293 241 805
80 654 724
917 389 791
527 111 383
841 92 167
526 583 234
377 296 691
560 220 847
383 50 82
357 394 868
669 317 489
99 996 943
319 964 128
789 967 136
453 556 440
350 549 213
531 707 394
495 625 874
345 405 612
567 914 628
842 6 588
636 325 674
736 975 412
210 547 367
710 90 112
881 991 900
235 968 7
814 236 915
391 601 449
724 285 197
588 846 521
7 931 962
480 13 834
91 454 24
822 560 265
492 263 760
390 590 385
759 1 849
74 201 435
970 349 533
319 73 927
774 541 842
163 407 198
186 806 930
106 224 590
730 688 943
906 968 657
26 33 156
31 86 898
284 172 226
496 621 309
949 35 964
684 111 974
191 90 411
60 269 860
580 272 854
688 40 172
827 750 632
749 155 490
14 810 831
24 355 913
423 514 415
476 978 746
221 873 931
991 518 126
327 362 220
444 153 63
886 890 311
59 51 515
480 810 282
617 13 251
875 906 594
528 126 474
64 213 701
670 283 249
6 528 219
428 522 241
622 829 392
804 622 41
722 347 850
221 784 901
111 852 537
355 607 997
867 305 624
15 616 797
117 675 37
616 503 335
745 485 447
994 606 756
393 920 133
276 659 705
986 637 373
140 684 876
126 884 462
293 62 932
224 924 337
398 474 878
45 981 723
883 881 156
232 786 81
22 879 514
831 228 502
153 445 262
263 624 928
726 528 180
955 821 906
469 235 97
863 241 611
290 970 427
598 201 494
347 744 944
297 106 802
596 73 685
329 583 279
927 968 644
987 891 946
629 145 586
760 797 258
197 875 25
143 260 69
598 283 357
353 256 581
687 640 87
48 221 936
941 964 293
690 658 777
565 287 955
331 132 560
374 456 855
166 185 228
421 325 80
900 403 663
609 540 764
672 369 984
239 858 40
317 976 568
540 825 359
384 808 643
344 660 842
934 661 676
14 811 974
751 61 298
473 901 425
152 872 969
638 631 443
496 134 952
961 589 251
775 251 960
704 533 919
665 216 996
320 662 733
584 816 949
390 318 117
922 797 911
904 317 746
764 261 609
461 45 488
70 37 457
649 280 187
896 514 479
780 870 872
56 894 972
916 796 239
566 128 229
100 918 259
160 589 315
790 160 897
330 654 207
717 580 342
170 596 786
867 322 810
902 44 421
219 47 77
208 984 692
937 810 195
883 904 859
662 528 481
940 911 730
842 500 779
788 568 981
245 443 228
183 458 989
455 434 424
413 245 729
759 879 474
630 644 743
812 982 222
451 481 413
861 28 183
857 794 569
862 167 653
772 634 726
774 743 213
712 195 819
766 778 54
623 137 190
456 805 830
72 132 735
949 941 218
833 908 988
297 657 441
837 943 328
834 275 549
831 984 540
580 705 620
417 235 775
974 425 236
502 886 695
258 776 577
107 387 290
981 410 275
824 622 989
47 935 745
572 647 166
878 11 74
323 761 9
