772 606 485
473 253 117
971 692 267
925 860 76
720 138 487
227 416 594
56 294 408
383 992 544
678 423 479
472 371 313
772 794 476
964 672 931
995 800 848
210 761 0
650 786 962
404 872 805
468 568 80
204 833 651
762 22 0
761 418 855
552 239 786
835 143 643
361 452 229
66 0 851
446 758 334
274 798 412
156 737 206
621 576 230
98 228 498
968 123 930
517 211 547
403 205 808
849 584 611
920 373 74
238 662 560
331 977 556
642 490 178
405 7 227
9 897 208
223 805 47
834 931 598
975 913 921
555 432 747
905 884 37
267 934 253
215 609 268
160 218 473
366 518 543
247 559 934
255 707 291
768 6 687
849 635 290
472 714 570
304 385 630
199 24 339
536 251 200
465 711 773
124 23 711
87 357 399
861 740 134
606 544 785
795 817 709
747 176 404
232 775 724
740 22 703
517 46 361
230 415 634
380 289 188
218 242 390
810 490 264
11 577 501
657 192 943
52 935 520
151 201 201
486 776 476
515 350 250
646 279 620
5 129 398
194 236 321
893 942 201
183 787 498
898 126 934
570 514 577
508 433 552
295 105 500
326 869 395
18 390 559
577 497 808
933 706 647
906 742 743
575 272 500
647 681 812
566 30 583
22 634 731
436 111 826
182 103 200
465 355 256
323 840 184
806 652 543
657 825 953
75 224 692
709 358 626
797 777 464
649 507 400
624 783 638
634 559 111
172 46 798
880 301 93
801 923 594
398 371 471
376 987 947
475 477 634
380 943 632
650 115 434
130 178 452
190 850 833
356 715 410
730 770 407
997 777 679
624 124 842
901 893 200
995 217 557
464 333 325
801 620 343
263 653 800
834 564 534
157 850 141
843 508 513
203 892 501
120 947 131
133 744 294
630 543 620
829 92 40
383 834 444
33 776 638
546 111 882
118 295 511
998 233 222
606 984 32
212 581 231
218 894 127
949 185 415
32 861 283
171 355 79
309 577 226
541 835 968
547 612 948
643 808 384
235 679 521
664 385 405
762 978 582
41 250 29
900 329 177
554 509 492
542 704 943
264 782 379
694 660 998
943 805 409
150 627 778
484 725 130
827 394 603
415 374 147
904 244 289
676 134 538
876 835 594
462 809 746
985 896 180
419 334 507
640 729 829
587 879 139
147 10 14
639 890 830
2 703 795
280 209 976
751 531 738
736 450 915
965 269 755
969 576 732
79 33 978
800 488 701
212 62 138
287 113 919
870 190 368
185 879 888
843 209 479
75 40 783
533 401 435
700 296 814
350 210 934
169 989 997
942 911 571
403 382 752
763 332 91
460 173 77
479 520 386
791 762 733
99 598 505
440 480 78
522 125 682
874 528 415
218 462 835
324 455 15
682 656 93
69 692 151
862 789 393
889 67 482
353 554 476
797 561 381
898 238 513
929 12 764
626 378 722
970 82 821
523 139 209
414 92 276
747 884 230
347 629 158
727 537 793
715 358 565
46 713 418
857 336 754
246 372 722
995 641 270
164 691 627
113 924 302
451 111 421
95 876 458
265 234 3
202 690 900
890 904 721
53 402 704
903 348 626
627 974 504
820 373 71
958 48 569
132 821 719
392 109 11
209 845 781
394 843 216
833 586 344
24 708 496
179 546 321
772 893 52
859 460 744
407 371 579
765 431 666
955 681 124
431 808 90
700 50 374
903 784 109
590 40 673
906 494 227
907 135 329
410 863 318
929 720 25
183 734 696
388 271 728
733 478 774
280 464 428
229 77 464
927 667 988
652 938 30
594 327 327
483 742 518
812 417 491
700 710 671
193 913 854
631 866 704
200 884 562
38 203 481
717 923 438
920 210 19
925 200 286
670 212 55
862 812 631
