752 51 829
430 354 112
467 689 491
147 685 489
424 433 702
562 705 897
2 12 81
173 140 380
682 438 189
285 618 622
757 857 494
735 665 843
828 937 58
441 598 870
625 599 598
263 817 53
352 716 520
504 373 854
301 176 189
118 948 711
179 637 859
925 822 717
973 882 510
415 86 209
310 384 957
680 104 43
276 766 998
415 352 472
574 627 6
161 696 373
757 706 109
213 822 175
625 369 765
352 370 563
692 383 940
918 627 633
21 577 407
26 175 222
315 73 631
562 829 739
324 428 19
538 914 829
212 903 210
139 805 289
524 834 882
105 270 891
115 959 551
17 215 507
373 869 3
655 164 66
323 273 365
11 202 643
866 334 530
515 749 878
807 197 449
812 439 316
159 287 53
741 266 208
339 345 371
181 50 462
635 197 191
772 83 487
401 887 541
235 534 993
988 813 655
852 160 394
534 359 677
209 888 794
636 636 94
543 985 702
114 758 687
72 193 159
913 946 772
720 119 286
328 624 165
784 124 894
309 622 752
954 782 630
590 819 410
116 953 807
140 137 408
863 676 356
860 8 142
639 661 203
781 434 722
579 355 258
69 855 107
188 471 860
749 873 375
402 545 318
237 45 158
405 376 920
209 211 336
275 611 590
362 595 55
363 267 6
731 127 638
811 829 542
471 576 297
759 278 49
863 874 348
437 763 430
473 804 777
561 507 725
32 587 311
763 245 575
331 940 97
524 951 312
323 181 867
133 668 314
252 595 144
280 103 415
713 517 209
402 966 593
958 125 576
645 769 426
369 433 58
305 955 507
74 10 274
498 918 574
902 75 665
263 364 22
562 617 607
359 105 892
844 787 11
873 408 565
883 125 116
432 292 728
299 329 660
512 308 824
372 47 713
44 471 729
720 689 661
448 893 599
120 586 379
538 328 284
669 59 497
681 507 304
128 275 264
180 514 238
141 838 653
477 178 388
79 731 346
498 424 393
79 524 665
974 850 210
386 662 819
539 780 222
343 671 710
397 520 438
216 736 861
77 761 285
948 271 444
681 443 695
749 96 595
946 608 62
940 890 929
424 123 513
327 265 546
85 725 889
706 762 581
469 301 38
576 615 279
532 975 224
988 278 587
636 901 320
773 507 216
705 278 346
457 617 713
471 712 829
945 367 594
766 521 238
441 946 915
898 824 375
610 388 401
106 400 728
960 561 428
269 348 779
956 515 213
241 30 141
425 437 564
983 683 606
339 660 560
869 501 207
874 795 757
927 622 805
550 726 15
307 87 645
87 888 991
214 30 155
270 88 409
65 964 571
173 12 359
44 386 593
711 206 472
315 268 804
879 300 714
253 30 127
768 978 133
44 699 412
832 434 29
171 842 210
986 958 150
793 75 235
570 658 656
441 498 329
738 671 125
930 504 297
361 309 143
962 217 560
912 515 941
749 715 641
792 85 184
358 284 862
348 666 776
54 427 13
206 270 864
723 661 441
162 438 124
714 176 476
133 673 188
730 563 639
227 813 962
646 974 21
705 305 247
854 553 623
987 683 231
360 239 649
60 581 356
376 97 159
867 661 402
407 979 842
128 685 518
359 846 873
910 619 767
631 701 850
48 376 241
495 687 372
977 757 721
342 269 53
883 256 703
895 238 73
82 981 264
184 520 341
83 598 953
765 111 424
706 788 745
918 469 895
396 649 887
889 839 764
588 156 104
230 999 653
383 659 784
599 991 725
403 466 771
883 892 305
103 545 924
660 626 162
230 957 898
370 575 102
446 367 312
909 669 675
841 241 886
98 74 275
0 554 264
46 108 294
170 453 502
770 272 797
643 626 31
827 12 777
567 791 954
657 714 74
137 992 168
824 666 407
112 695 334
406 946 546
456 232 799
541 358 111
801 63 866
427 91 948
526 839 715
734 212 829
222 991 233
802 773 229
455 910 576
629 309 247
492 281 505
594 324 769
686 909 76
260 555 229
151 661 118
131 325 484
390 4 181
130 296 151
226 613 694
197 871 754
366 210 843
607 571 999
261 537 179
967 699 528
355 751 664
422 408 963
688 34 878
940 309 325
454 115 136
399 265 913
401 345 931
150 171 620
847 472 662
994 782 349
609 155 435
527 13 165
357 457 275
674 61 263
44 963 107
717 616 377
832 961 810
532 948 183
73 362 932
8 649 600
842 187 205
